date,zone_id,growth_stage,health_index
2025-10-09,zone_1,Harvest,0.79
2025-10-10,zone_1,Harvest,0.8
2025-10-11,zone_1,Harvest,0.81
2025-10-12,zone_1,Harvest,0.82
2025-10-13,zone_1,Harvest,0.79
2025-10-14,zone_1,Harvest,0.8
2025-10-15,zone_1,Harvest,0.78
2025-10-16,zone_1,Harvest,0.82
2025-10-17,zone_1,Harvest,0.68
2025-10-18,zone_1,Harvest,0.76
2025-10-19,zone_1,Harvest,0.83
2025-10-20,zone_1,Harvest,0.76
2025-10-21,zone_1,Harvest,0.74
2025-10-22,zone_1,Harvest,0.68
2025-10-23,zone_1,Harvest,0.82
2025-10-24,zone_1,Harvest,0.83
2025-10-25,zone_1,Harvest,0.7
2025-10-26,zone_1,Harvest,0.81
2025-10-27,zone_1,Harvest,0.68
2025-10-28,zone_1,Harvest,0.75
2025-10-29,zone_1,Harvest,0.72
2025-10-30,zone_1,Harvest,0.77
2025-10-31,zone_1,Harvest,0.74
2025-11-01,zone_1,Dormant,0.77
2025-11-02,zone_1,Dormant,0.74
2025-11-03,zone_1,Dormant,0.71
2025-11-04,zone_1,Dormant,0.71
2025-11-05,zone_1,Dormant,0.69
2025-11-06,zone_1,Dormant,0.73
2025-11-07,zone_1,Dormant,0.84
2025-11-08,zone_1,Dormant,0.76
2025-11-09,zone_1,Dormant,0.78
2025-11-10,zone_1,Dormant,0.79
2025-11-11,zone_1,Dormant,0.68
2025-11-12,zone_1,Dormant,0.79
2025-11-13,zone_1,Dormant,0.65
2025-11-14,zone_1,Dormant,0.8
2025-11-15,zone_1,Dormant,0.82
2025-11-16,zone_1,Dormant,0.74
2025-11-17,zone_1,Dormant,0.77
2025-11-18,zone_1,Dormant,0.74
2025-11-19,zone_1,Dormant,0.8
2025-11-20,zone_1,Dormant,0.73
2025-11-21,zone_1,Dormant,0.72
2025-11-22,zone_1,Dormant,0.82
2025-11-23,zone_1,Dormant,0.77
2025-11-24,zone_1,Dormant,0.73
2025-11-25,zone_1,Dormant,0.76
2025-11-26,zone_1,Dormant,0.72
2025-11-27,zone_1,Dormant,0.81
2025-11-28,zone_1,Dormant,0.71
2025-11-29,zone_1,Dormant,0.75
2025-11-30,zone_1,Dormant,0.78
2025-12-01,zone_1,Dormant,0.79
2025-12-02,zone_1,Dormant,0.69
2025-12-03,zone_1,Dormant,0.72
2025-12-04,zone_1,Dormant,0.66
2025-12-05,zone_1,Dormant,0.71
2025-12-06,zone_1,Dormant,0.81
2025-12-07,zone_1,Dormant,0.82
2025-12-08,zone_1,Dormant,0.77
2025-12-09,zone_1,Dormant,0.73
2025-12-10,zone_1,Dormant,0.75
2025-12-11,zone_1,Dormant,0.78
2025-12-12,zone_1,Dormant,0.81
2025-12-13,zone_1,Dormant,0.8
2025-12-14,zone_1,Dormant,0.82
2025-12-15,zone_1,Dormant,0.75
2025-12-16,zone_1,Dormant,0.86
2025-12-17,zone_1,Dormant,0.8
2025-12-18,zone_1,Dormant,0.82
2023-12-20,zone_2,Dormant,0.78
2023-12-21,zone_2,Dormant,0.73
2023-12-22,zone_2,Dormant,0.76
2023-12-23,zone_2,Dormant,0.78
2023-12-24,zone_2,Dormant,0.81
2023-12-25,zone_2,Dormant,0.75
2023-12-26,zone_2,Dormant,0.73
2023-12-27,zone_2,Dormant,0.62
2023-12-28,zone_2,Dormant,0.75
2023-12-29,zone_2,Dormant,0.79
2023-12-30,zone_2,Dormant,0.71
2023-12-31,zone_2,Dormant,0.71
2024-01-01,zone_2,Dormant,0.83
2024-01-02,zone_2,Dormant,0.73
2024-01-03,zone_2,Dormant,0.71
2024-01-04,zone_2,Dormant,0.66
2024-01-05,zone_2,Dormant,0.69
2024-01-06,zone_2,Dormant,0.75
2024-01-07,zone_2,Dormant,0.73
2024-01-08,zone_2,Dormant,0.68
2024-01-09,zone_2,Dormant,0.73
2024-01-10,zone_2,Dormant,0.76
2024-01-11,zone_2,Dormant,0.74
2024-01-12,zone_2,Dormant,0.7
2024-01-13,zone_2,Dormant,0.73
2024-01-14,zone_2,Dormant,0.77
2024-01-15,zone_2,Dormant,0.69
2024-01-16,zone_2,Dormant,0.71
2024-01-17,zone_2,Dormant,0.65
2024-01-18,zone_2,Dormant,0.72
2024-01-19,zone_2,Dormant,0.74
2024-01-20,zone_2,Dormant,0.65
2024-01-21,zone_2,Dormant,0.67
2024-01-22,zone_2,Dormant,0.79
2024-01-23,zone_2,Dormant,0.69
2024-01-24,zone_2,Dormant,0.71
2024-01-25,zone_2,Dormant,0.73
2024-01-26,zone_2,Dormant,0.71
2024-01-27,zone_2,Dormant,0.68
2024-01-28,zone_2,Dormant,0.71
2024-01-29,zone_2,Dormant,0.8
2024-01-30,zone_2,Dormant,0.8
2024-01-31,zone_2,Dormant,0.71
2024-02-01,zone_2,Dormant,0.71
2024-02-02,zone_2,Dormant,0.69
2024-02-03,zone_2,Dormant,0.76
2024-02-04,zone_2,Dormant,0.7
2024-02-05,zone_2,Dormant,0.73
2024-02-06,zone_2,Dormant,0.6
2024-02-07,zone_2,Dormant,0.73
2024-02-08,zone_2,Dormant,0.73
2024-02-09,zone_2,Dormant,0.7
2024-02-10,zone_2,Dormant,0.75
2024-02-11,zone_2,Dormant,0.78
2024-02-12,zone_2,Dormant,0.77
2024-02-13,zone_2,Dormant,0.66
2024-02-14,zone_2,Dormant,0.7
2024-02-15,zone_2,Dormant,0.69
2024-02-16,zone_2,Dormant,0.77
2024-02-17,zone_2,Dormant,0.74
2024-02-18,zone_2,Dormant,0.7
2024-02-19,zone_2,Dormant,0.72
2024-02-20,zone_2,Dormant,0.73
2024-02-21,zone_2,Dormant,0.71
2024-02-22,zone_2,Dormant,0.74
2024-02-23,zone_2,Dormant,0.77
2024-02-24,zone_2,Dormant,0.7
2024-02-25,zone_2,Dormant,0.75
2024-02-26,zone_2,Dormant,0.68
2024-02-27,zone_2,Dormant,0.7
2024-02-28,zone_2,Dormant,0.78
2024-02-29,zone_2,Dormant,0.72
2024-03-01,zone_2,Budbreak,0.75
2024-03-02,zone_2,Budbreak,0.71
2024-03-03,zone_2,Budbreak,0.8
2024-03-04,zone_2,Budbreak,0.82
2024-03-05,zone_2,Budbreak,0.75
2024-03-06,zone_2,Budbreak,0.72
2024-03-07,zone_2,Budbreak,0.71
2024-03-08,zone_2,Budbreak,0.73
2024-03-09,zone_2,Budbreak,0.74
2024-03-10,zone_2,Budbreak,0.71
2024-03-11,zone_2,Budbreak,0.62
2024-03-12,zone_2,Budbreak,0.72
2024-03-13,zone_2,Budbreak,0.7
2024-03-14,zone_2,Budbreak,0.79
2024-03-15,zone_2,Budbreak,0.76
2024-03-16,zone_2,Budbreak,0.69
2024-03-17,zone_2,Budbreak,0.69
2024-03-18,zone_2,Budbreak,0.73
2024-03-19,zone_2,Budbreak,0.81
2024-03-20,zone_2,Budbreak,0.76
2024-03-21,zone_2,Budbreak,0.86
2024-03-22,zone_2,Budbreak,0.85
2024-03-23,zone_2,Budbreak,0.74
2024-03-24,zone_2,Budbreak,0.77
2024-03-25,zone_2,Budbreak,0.8
2024-03-26,zone_2,Budbreak,0.82
2024-03-27,zone_2,Budbreak,0.77
2024-03-28,zone_2,Budbreak,0.68
2024-03-29,zone_2,Budbreak,0.78
2024-03-30,zone_2,Budbreak,0.81
2024-03-31,zone_2,Budbreak,0.75
2024-04-01,zone_2,Budbreak,0.81
2024-04-02,zone_2,Budbreak,0.72
2024-04-03,zone_2,Budbreak,0.86
2024-04-04,zone_2,Budbreak,0.66
2024-04-05,zone_2,Budbreak,0.82
2024-04-06,zone_2,Budbreak,0.76
2024-04-07,zone_2,Budbreak,0.68
2024-04-08,zone_2,Budbreak,0.76
2024-04-09,zone_2,Budbreak,0.74
2024-04-10,zone_2,Budbreak,0.75
2024-04-11,zone_2,Budbreak,0.77
2024-04-12,zone_2,Budbreak,0.7
2024-04-13,zone_2,Budbreak,0.73
2024-04-14,zone_2,Budbreak,0.89
2024-04-15,zone_2,Budbreak,0.71
2024-04-16,zone_2,Budbreak,0.73
2024-04-17,zone_2,Budbreak,0.7
2024-04-18,zone_2,Budbreak,0.75
2024-04-19,zone_2,Budbreak,0.79
2024-04-20,zone_2,Budbreak,0.72
2024-04-21,zone_2,Budbreak,0.64
2024-04-22,zone_2,Budbreak,0.68
2024-04-23,zone_2,Budbreak,0.7
2024-04-24,zone_2,Budbreak,0.77
2024-04-25,zone_2,Budbreak,0.78
2024-04-26,zone_2,Budbreak,0.72
2024-04-27,zone_2,Budbreak,0.64
2024-04-28,zone_2,Budbreak,0.72
2024-04-29,zone_2,Budbreak,0.72
2024-04-30,zone_2,Budbreak,0.81
2024-05-01,zone_2,Flowering,0.76
2024-05-02,zone_2,Flowering,0.75
2024-05-03,zone_2,Flowering,0.74
2024-05-04,zone_2,Flowering,0.82
2024-05-05,zone_2,Flowering,0.7
2024-05-06,zone_2,Flowering,0.84
2024-05-07,zone_2,Flowering,0.79
2024-05-08,zone_2,Flowering,0.71
2024-05-09,zone_2,Flowering,0.7
2024-05-10,zone_2,Flowering,0.77
2024-05-11,zone_2,Flowering,0.75
2024-05-12,zone_2,Flowering,0.65
2024-05-13,zone_2,Flowering,0.69
2024-05-14,zone_2,Flowering,0.73
2024-05-15,zone_2,Flowering,0.77
2024-05-16,zone_2,Flowering,0.76
2024-05-17,zone_2,Flowering,0.72
2024-05-18,zone_2,Flowering,0.79
2024-05-19,zone_2,Flowering,0.77
2024-05-20,zone_2,Flowering,0.75
2024-05-21,zone_2,Flowering,0.87
2024-05-22,zone_2,Flowering,0.7
2024-05-23,zone_2,Flowering,0.77
2024-05-24,zone_2,Flowering,0.66
2024-05-25,zone_2,Flowering,0.75
2024-05-26,zone_2,Flowering,0.7
2024-05-27,zone_2,Flowering,0.76
2024-05-28,zone_2,Flowering,0.81
2024-05-29,zone_2,Flowering,0.72
2024-05-30,zone_2,Flowering,0.71
2024-05-31,zone_2,Flowering,0.77
2024-06-01,zone_2,Flowering,0.73
2024-06-02,zone_2,Flowering,0.73
2024-06-03,zone_2,Flowering,0.79
2024-06-04,zone_2,Flowering,0.68
2024-06-05,zone_2,Flowering,0.73
2024-06-06,zone_2,Flowering,0.85
2024-06-07,zone_2,Flowering,0.76
2024-06-08,zone_2,Flowering,0.82
2024-06-09,zone_2,Flowering,0.8
2024-06-10,zone_2,Flowering,0.72
2024-06-11,zone_2,Flowering,0.75
2024-06-12,zone_2,Flowering,0.71
2024-06-13,zone_2,Flowering,0.75
2024-06-14,zone_2,Flowering,0.76
2024-06-15,zone_2,Flowering,0.75
2024-06-16,zone_2,Flowering,0.71
2024-06-17,zone_2,Flowering,0.73
2024-06-18,zone_2,Flowering,0.74
2024-06-19,zone_2,Flowering,0.7
2024-06-20,zone_2,Flowering,0.69
2024-06-21,zone_2,Flowering,0.77
2024-06-22,zone_2,Flowering,0.84
2024-06-23,zone_2,Flowering,0.73
2024-06-24,zone_2,Flowering,0.74
2024-06-25,zone_2,Flowering,0.7
2024-06-26,zone_2,Flowering,0.83
2024-06-27,zone_2,Flowering,0.74
2024-06-28,zone_2,Flowering,0.82
2024-06-29,zone_2,Flowering,0.62
2024-06-30,zone_2,Flowering,0.73
2024-07-01,zone_2,Veraison,0.78
2024-07-02,zone_2,Veraison,0.72
2024-07-03,zone_2,Veraison,0.7
2024-07-04,zone_2,Veraison,0.75
2024-07-05,zone_2,Veraison,0.72
2024-07-06,zone_2,Veraison,0.78
2024-07-07,zone_2,Veraison,0.71
2024-07-08,zone_2,Veraison,0.82
2024-07-09,zone_2,Veraison,0.75
2024-07-10,zone_2,Veraison,0.69
2024-07-11,zone_2,Veraison,0.83
2024-07-12,zone_2,Veraison,0.79
2024-07-13,zone_2,Veraison,0.73
2024-07-14,zone_2,Veraison,0.7
2024-07-15,zone_2,Veraison,0.8
2024-07-16,zone_2,Veraison,0.75
2024-07-17,zone_2,Veraison,0.75
2024-07-18,zone_2,Veraison,0.85
2024-07-19,zone_2,Veraison,0.8
2024-07-20,zone_2,Veraison,0.75
2024-07-21,zone_2,Veraison,0.76
2024-07-22,zone_2,Veraison,0.81
2024-07-23,zone_2,Veraison,0.8
2024-07-24,zone_2,Veraison,0.79
2024-07-25,zone_2,Veraison,0.8
2024-07-26,zone_2,Veraison,0.76
2024-07-27,zone_2,Veraison,0.76
2024-07-28,zone_2,Veraison,0.82
2024-07-29,zone_2,Veraison,0.75
2024-07-30,zone_2,Veraison,0.7
2024-07-31,zone_2,Veraison,0.68
2024-08-01,zone_2,Veraison,0.67
2024-08-02,zone_2,Veraison,0.77
2024-08-03,zone_2,Veraison,0.75
2024-08-04,zone_2,Veraison,0.64
2024-08-05,zone_2,Veraison,0.71
2024-08-06,zone_2,Veraison,0.67
2024-08-07,zone_2,Veraison,0.76
2024-08-08,zone_2,Veraison,0.75
2024-08-09,zone_2,Veraison,0.76
2024-08-10,zone_2,Veraison,0.78
2024-08-11,zone_2,Veraison,0.76
2024-08-12,zone_2,Veraison,0.75
2024-08-13,zone_2,Veraison,0.74
2024-08-14,zone_2,Veraison,0.75
2024-08-15,zone_2,Veraison,0.66
2024-08-16,zone_2,Veraison,0.75
2024-08-17,zone_2,Veraison,0.7
2024-08-18,zone_2,Veraison,0.8
2024-08-19,zone_2,Veraison,0.74
2024-08-20,zone_2,Veraison,0.76
2024-08-21,zone_2,Veraison,0.75
2024-08-22,zone_2,Veraison,0.74
2024-08-23,zone_2,Veraison,0.76
2024-08-24,zone_2,Veraison,0.74
2024-08-25,zone_2,Veraison,0.67
2024-08-26,zone_2,Veraison,0.77
2024-08-27,zone_2,Veraison,0.67
2024-08-28,zone_2,Veraison,0.69
2024-08-29,zone_2,Veraison,0.83
2024-08-30,zone_2,Veraison,0.75
2024-08-31,zone_2,Veraison,0.8
2024-09-01,zone_2,Harvest,0.79
2024-09-02,zone_2,Harvest,0.67
2024-09-03,zone_2,Harvest,0.79
2024-09-04,zone_2,Harvest,0.71
2024-09-05,zone_2,Harvest,0.7
2024-09-06,zone_2,Harvest,0.8
2024-09-07,zone_2,Harvest,0.75
2024-09-08,zone_2,Harvest,0.75
2024-09-09,zone_2,Harvest,0.84
2024-09-10,zone_2,Harvest,0.75
2024-09-11,zone_2,Harvest,0.77
2024-09-12,zone_2,Harvest,0.78
2024-09-13,zone_2,Harvest,0.76
2024-09-14,zone_2,Harvest,0.71
2024-09-15,zone_2,Harvest,0.85
2024-09-16,zone_2,Harvest,0.76
2024-09-17,zone_2,Harvest,0.79
2024-09-18,zone_2,Harvest,0.8
2024-09-19,zone_2,Harvest,0.85
2024-09-20,zone_2,Harvest,0.8
2024-09-21,zone_2,Harvest,0.74
2024-09-22,zone_2,Harvest,0.73
2024-09-23,zone_2,Harvest,0.8
2024-09-24,zone_2,Harvest,0.66
2024-09-25,zone_2,Harvest,0.8
2024-09-26,zone_2,Harvest,0.81
2024-09-27,zone_2,Harvest,0.72
2024-09-28,zone_2,Harvest,0.72
2024-09-29,zone_2,Harvest,0.71
2024-09-30,zone_2,Harvest,0.83
2024-10-01,zone_2,Harvest,0.74
2024-10-02,zone_2,Harvest,0.76
2024-10-03,zone_2,Harvest,0.8
2024-10-04,zone_2,Harvest,0.8
2024-10-05,zone_2,Harvest,0.85
2024-10-06,zone_2,Harvest,0.73
2024-10-07,zone_2,Harvest,0.73
2024-10-08,zone_2,Harvest,0.79
2024-10-09,zone_2,Harvest,0.72
2024-10-10,zone_2,Harvest,0.76
2024-10-11,zone_2,Harvest,0.75
2024-10-12,zone_2,Harvest,0.86
2024-10-13,zone_2,Harvest,0.7
2024-10-14,zone_2,Harvest,0.74
2024-10-15,zone_2,Harvest,0.7
2024-10-16,zone_2,Harvest,0.85
2024-10-17,zone_2,Harvest,0.88
2024-10-18,zone_2,Harvest,0.65
2024-10-19,zone_2,Harvest,0.7
2024-10-20,zone_2,Harvest,0.74
2024-10-21,zone_2,Harvest,0.73
2024-10-22,zone_2,Harvest,0.79
2024-10-23,zone_2,Harvest,0.69
2024-10-24,zone_2,Harvest,0.86
2024-10-25,zone_2,Harvest,0.75
2024-10-26,zone_2,Harvest,0.75
2024-10-27,zone_2,Harvest,0.87
2024-10-28,zone_2,Harvest,0.76
2024-10-29,zone_2,Harvest,0.8
2024-10-30,zone_2,Harvest,0.76
2024-10-31,zone_2,Harvest,0.75
2024-11-01,zone_2,Dormant,0.71
2024-11-02,zone_2,Dormant,0.8
2024-11-03,zone_2,Dormant,0.74
2024-11-04,zone_2,Dormant,0.72
2024-11-05,zone_2,Dormant,0.74
2024-11-06,zone_2,Dormant,0.81
2024-11-07,zone_2,Dormant,0.75
2024-11-08,zone_2,Dormant,0.78
2024-11-09,zone_2,Dormant,0.75
2024-11-10,zone_2,Dormant,0.74
2024-11-11,zone_2,Dormant,0.81
2024-11-12,zone_2,Dormant,0.76
2024-11-13,zone_2,Dormant,0.73
2024-11-14,zone_2,Dormant,0.77
2024-11-15,zone_2,Dormant,0.81
2024-11-16,zone_2,Dormant,0.72
2024-11-17,zone_2,Dormant,0.81
2024-11-18,zone_2,Dormant,0.87
2024-11-19,zone_2,Dormant,0.76
2024-11-20,zone_2,Dormant,0.78
2024-11-21,zone_2,Dormant,0.72
2024-11-22,zone_2,Dormant,0.69
2024-11-23,zone_2,Dormant,0.65
2024-11-24,zone_2,Dormant,0.74
2024-11-25,zone_2,Dormant,0.79
2024-11-26,zone_2,Dormant,0.71
2024-11-27,zone_2,Dormant,0.81
2024-11-28,zone_2,Dormant,0.78
2024-11-29,zone_2,Dormant,0.7
2024-11-30,zone_2,Dormant,0.82
2024-12-01,zone_2,Dormant,0.66
2024-12-02,zone_2,Dormant,0.66
2024-12-03,zone_2,Dormant,0.7
2024-12-04,zone_2,Dormant,0.74
2024-12-05,zone_2,Dormant,0.78
2024-12-06,zone_2,Dormant,0.76
2024-12-07,zone_2,Dormant,0.78
2024-12-08,zone_2,Dormant,0.85
2024-12-09,zone_2,Dormant,0.78
2024-12-10,zone_2,Dormant,0.77
2024-12-11,zone_2,Dormant,0.81
2024-12-12,zone_2,Dormant,0.7
2024-12-13,zone_2,Dormant,0.79
2024-12-14,zone_2,Dormant,0.91
2024-12-15,zone_2,Dormant,0.75
2024-12-16,zone_2,Dormant,0.84
2024-12-17,zone_2,Dormant,0.77
2024-12-18,zone_2,Dormant,0.8
2024-12-19,zone_2,Dormant,0.81
2024-12-20,zone_2,Dormant,0.85
2024-12-21,zone_2,Dormant,0.85
2024-12-22,zone_2,Dormant,0.84
2024-12-23,zone_2,Dormant,0.74
2024-12-24,zone_2,Dormant,0.75
2024-12-25,zone_2,Dormant,0.82
2024-12-26,zone_2,Dormant,0.8
2024-12-27,zone_2,Dormant,0.78
2024-12-28,zone_2,Dormant,0.87
2024-12-29,zone_2,Dormant,0.83
2024-12-30,zone_2,Dormant,0.83
2024-12-31,zone_2,Dormant,0.85
2025-01-01,zone_2,Dormant,0.82
2025-01-02,zone_2,Dormant,0.72
2025-01-03,zone_2,Dormant,0.81
2025-01-04,zone_2,Dormant,0.75
2025-01-05,zone_2,Dormant,0.78
2025-01-06,zone_2,Dormant,0.8
2025-01-07,zone_2,Dormant,0.79
2025-01-08,zone_2,Dormant,0.75
2025-01-09,zone_2,Dormant,0.83
2025-01-10,zone_2,Dormant,0.79
2025-01-11,zone_2,Dormant,0.78
2025-01-12,zone_2,Dormant,0.73
2025-01-13,zone_2,Dormant,0.72
2025-01-14,zone_2,Dormant,0.77
2025-01-15,zone_2,Dormant,0.77
2025-01-16,zone_2,Dormant,0.85
2025-01-17,zone_2,Dormant,0.76
2025-01-18,zone_2,Dormant,0.76
2025-01-19,zone_2,Dormant,0.79
2025-01-20,zone_2,Dormant,0.68
2025-01-21,zone_2,Dormant,0.74
2025-01-22,zone_2,Dormant,0.76
2025-01-23,zone_2,Dormant,0.78
2025-01-24,zone_2,Dormant,0.75
2025-01-25,zone_2,Dormant,0.79
2025-01-26,zone_2,Dormant,0.78
2025-01-27,zone_2,Dormant,0.8
2025-01-28,zone_2,Dormant,0.76
2025-01-29,zone_2,Dormant,0.82
2025-01-30,zone_2,Dormant,0.71
2025-01-31,zone_2,Dormant,0.72
2025-02-01,zone_2,Dormant,0.81
2025-02-02,zone_2,Dormant,0.75
2025-02-03,zone_2,Dormant,0.82
2025-02-04,zone_2,Dormant,0.79
2025-02-05,zone_2,Dormant,0.86
2025-02-06,zone_2,Dormant,0.86
2025-02-07,zone_2,Dormant,0.75
2025-02-08,zone_2,Dormant,0.77
2025-02-09,zone_2,Dormant,0.83
2025-02-10,zone_2,Dormant,0.75
2025-02-11,zone_2,Dormant,0.85
2025-02-12,zone_2,Dormant,0.8
2025-02-13,zone_2,Dormant,0.76
2025-02-14,zone_2,Dormant,0.91
2025-02-15,zone_2,Dormant,0.7
2025-02-16,zone_2,Dormant,0.76
2025-02-17,zone_2,Dormant,0.81
2025-02-18,zone_2,Dormant,0.73
2025-02-19,zone_2,Dormant,0.82
2025-02-20,zone_2,Dormant,0.73
2025-02-21,zone_2,Dormant,0.77
2025-02-22,zone_2,Dormant,0.76
2025-02-23,zone_2,Dormant,0.74
2025-02-24,zone_2,Dormant,0.81
2025-02-25,zone_2,Dormant,0.82
2025-02-26,zone_2,Dormant,0.71
2025-02-27,zone_2,Dormant,0.72
2025-02-28,zone_2,Dormant,0.66
2025-03-01,zone_2,Budbreak,0.78
2025-03-02,zone_2,Budbreak,0.71
2025-03-03,zone_2,Budbreak,0.78
2025-03-04,zone_2,Budbreak,0.72
2025-03-05,zone_2,Budbreak,0.84
2025-03-06,zone_2,Budbreak,0.68
2025-03-07,zone_2,Budbreak,0.85
2025-03-08,zone_2,Budbreak,0.74
2025-03-09,zone_2,Budbreak,0.75
2025-03-10,zone_2,Budbreak,0.75
2025-03-11,zone_2,Budbreak,0.68
2025-03-12,zone_2,Budbreak,0.82
2025-03-13,zone_2,Budbreak,0.83
2025-03-14,zone_2,Budbreak,0.86
2025-03-15,zone_2,Budbreak,0.84
2025-03-16,zone_2,Budbreak,0.78
2025-03-17,zone_2,Budbreak,0.82
2025-03-18,zone_2,Budbreak,0.73
2025-03-19,zone_2,Budbreak,0.81
2025-03-20,zone_2,Budbreak,0.83
2025-03-21,zone_2,Budbreak,0.86
2025-03-22,zone_2,Budbreak,0.84
2025-03-23,zone_2,Budbreak,0.76
2025-03-24,zone_2,Budbreak,0.72
2025-03-25,zone_2,Budbreak,0.83
2025-03-26,zone_2,Budbreak,0.74
2025-03-27,zone_2,Budbreak,0.82
2025-03-28,zone_2,Budbreak,0.79
2025-03-29,zone_2,Budbreak,0.66
2025-03-30,zone_2,Budbreak,0.79
2025-03-31,zone_2,Budbreak,0.66
2025-04-01,zone_2,Budbreak,0.76
2025-04-02,zone_2,Budbreak,0.79
2025-04-03,zone_2,Budbreak,0.81
2025-04-04,zone_2,Budbreak,0.8
2025-04-05,zone_2,Budbreak,0.73
2025-04-06,zone_2,Budbreak,0.82
2025-04-07,zone_2,Budbreak,0.76
2025-04-08,zone_2,Budbreak,0.75
2025-04-09,zone_2,Budbreak,0.78
2025-04-10,zone_2,Budbreak,0.73
2025-04-11,zone_2,Budbreak,0.83
2025-04-12,zone_2,Budbreak,0.76
2025-04-13,zone_2,Budbreak,0.75
2025-04-14,zone_2,Budbreak,0.76
2025-04-15,zone_2,Budbreak,0.78
2025-04-16,zone_2,Budbreak,0.84
2025-04-17,zone_2,Budbreak,0.69
2025-04-18,zone_2,Budbreak,0.71
2025-04-19,zone_2,Budbreak,0.77
2025-04-20,zone_2,Budbreak,0.89
2025-04-21,zone_2,Budbreak,0.75
2025-04-22,zone_2,Budbreak,0.84
2025-04-23,zone_2,Budbreak,0.78
2025-04-24,zone_2,Budbreak,0.77
2025-04-25,zone_2,Budbreak,0.83
2025-04-26,zone_2,Budbreak,0.72
2025-04-27,zone_2,Budbreak,0.78
2025-04-28,zone_2,Budbreak,0.71
2025-04-29,zone_2,Budbreak,0.75
2025-04-30,zone_2,Budbreak,0.84
2025-05-01,zone_2,Flowering,0.76
2025-05-02,zone_2,Flowering,0.72
2025-05-03,zone_2,Flowering,0.86
2025-05-04,zone_2,Flowering,0.83
2025-05-05,zone_2,Flowering,0.79
2025-05-06,zone_2,Flowering,0.84
2025-05-07,zone_2,Flowering,0.81
2025-05-08,zone_2,Flowering,0.83
2025-05-09,zone_2,Flowering,0.8
2025-05-10,zone_2,Flowering,0.82
2025-05-11,zone_2,Flowering,0.77
2025-05-12,zone_2,Flowering,0.75
2025-05-13,zone_2,Flowering,0.78
2025-05-14,zone_2,Flowering,0.82
2025-05-15,zone_2,Flowering,0.7
2025-05-16,zone_2,Flowering,0.74
2025-05-17,zone_2,Flowering,0.82
2025-05-18,zone_2,Flowering,0.73
2025-05-19,zone_2,Flowering,0.8
2025-05-20,zone_2,Flowering,0.75
2025-05-21,zone_2,Flowering,0.82
2025-05-22,zone_2,Flowering,0.83
2025-05-23,zone_2,Flowering,0.74
2025-05-24,zone_2,Flowering,0.76
2025-05-25,zone_2,Flowering,0.81
2025-05-26,zone_2,Flowering,0.72
2025-05-27,zone_2,Flowering,0.77
2025-05-28,zone_2,Flowering,0.81
2025-05-29,zone_2,Flowering,0.79
2025-05-30,zone_2,Flowering,0.81
2025-05-31,zone_2,Flowering,0.84
2025-06-01,zone_2,Flowering,0.78
2025-06-02,zone_2,Flowering,0.71
2025-06-03,zone_2,Flowering,0.79
2025-06-04,zone_2,Flowering,0.72
2025-06-05,zone_2,Flowering,0.79
2025-06-06,zone_2,Flowering,0.76
2025-06-07,zone_2,Flowering,0.72
2025-06-08,zone_2,Flowering,0.79
2025-06-09,zone_2,Flowering,0.83
2025-06-10,zone_2,Flowering,0.83
2025-06-11,zone_2,Flowering,0.72
2025-06-12,zone_2,Flowering,0.83
2025-06-13,zone_2,Flowering,0.89
2025-06-14,zone_2,Flowering,0.77
2025-06-15,zone_2,Flowering,0.8
2025-06-16,zone_2,Flowering,0.82
2025-06-17,zone_2,Flowering,0.77
2025-06-18,zone_2,Flowering,0.79
2025-06-19,zone_2,Flowering,0.8
2025-06-20,zone_2,Flowering,0.72
2025-06-21,zone_2,Flowering,0.77
2025-06-22,zone_2,Flowering,0.75
2025-06-23,zone_2,Flowering,0.86
2025-06-24,zone_2,Flowering,0.67
2025-06-25,zone_2,Flowering,0.75
2025-06-26,zone_2,Flowering,0.78
2025-06-27,zone_2,Flowering,0.72
2025-06-28,zone_2,Flowering,0.69
2025-06-29,zone_2,Flowering,0.85
2025-06-30,zone_2,Flowering,0.75
2025-07-01,zone_2,Veraison,0.74
2025-07-02,zone_2,Veraison,0.82
2025-07-03,zone_2,Veraison,0.86
2025-07-04,zone_2,Veraison,0.76
2025-07-05,zone_2,Veraison,0.81
2025-07-06,zone_2,Veraison,0.82
2025-07-07,zone_2,Veraison,0.79
2025-07-08,zone_2,Veraison,0.71
2025-07-09,zone_2,Veraison,0.79
2025-07-10,zone_2,Veraison,0.75
2025-07-11,zone_2,Veraison,0.78
2025-07-12,zone_2,Veraison,0.78
2025-07-13,zone_2,Veraison,0.85
2025-07-14,zone_2,Veraison,0.81
2025-07-15,zone_2,Veraison,0.77
2025-07-16,zone_2,Veraison,0.87
2025-07-17,zone_2,Veraison,0.7
2025-07-18,zone_2,Veraison,0.7
2025-07-19,zone_2,Veraison,0.82
2025-07-20,zone_2,Veraison,0.79
2025-07-21,zone_2,Veraison,0.74
2025-07-22,zone_2,Veraison,0.77
2025-07-23,zone_2,Veraison,0.85
2025-07-24,zone_2,Veraison,0.77
2025-07-25,zone_2,Veraison,0.86
2025-07-26,zone_2,Veraison,0.74
2025-07-27,zone_2,Veraison,0.76
2025-07-28,zone_2,Veraison,0.67
2025-07-29,zone_2,Veraison,0.75
2025-07-30,zone_2,Veraison,0.84
